zip,state_code,state,population,county
16911,PA,Pennsylvania,479,Tioga
30216,GA,Georgia,2361,Butts
17020,PA,Pennsylvania,9147,Perry
30252,GA,Georgia,48203,Henry
17038,PA,Pennsylvania,8334,Lebanon
30269,GA,Georgia,36489,Fayette
17086,PA,Pennsylvania,2377,Juniata
30316,GA,Georgia,33670,DeKalb
17222,PA,Pennsylvania,11576,Franklin
30319,GA,Georgia,43011,DeKalb
17329,PA,Pennsylvania,2599,York
30507,GA,Georgia,30499,Hall
17507,PA,Pennsylvania,117,Lancaster
30520,GA,Georgia,5774,Franklin
17540,PA,Pennsylvania,10875,Lancaster
30625,GA,Georgia,2327,Morgan
17888,PA,Pennsylvania,281,Columbia
30635,GA,Georgia,14996,Elbert
17968,PA,Pennsylvania,259,Schuylkill
30683,GA,Georgia,6866,Clarke
18074,PA,Pennsylvania,5836,Montgomery
30805,GA,Georgia,2408,Richmond
18079,PA,Pennsylvania,751,Lehigh
30807,GA,Georgia,83,Warren
18224,PA,Pennsylvania,6134,Luzerne
30903,GA,Georgia,791,Columbia
18225,PA,Pennsylvania,249,Luzerne
30907,GA,Georgia,52252,Columbia
18248,PA,Pennsylvania,499,Schuylkill
92860,CA,California,26849,Riverside
18250,PA,Pennsylvania,2943,Carbon
93245,CA,California,38480,Kings
18255,PA,Pennsylvania,4509,Carbon
93311,CA,California,45481,Kern
18326,PA,Pennsylvania,3956,Monroe
93524,CA,California,165,Kern
18434,PA,Pennsylvania,3859,Lackawanna
94401,CA,California,36001,San Mateo
18441,PA,Pennsylvania,201,Susquehanna
94402,CA,California,25703,San Mateo
18469,PA,Pennsylvania,252,Wayne
94518,CA,California,28734,Contra Costa
18625,PA,Pennsylvania,404,Wyoming
94555,CA,California,38478,Alameda
18840,PA,Pennsylvania,10440,Bradford
94577,CA,California,47682,Alameda
18912,PA,Pennsylvania,280,Bucks
94605,CA,California,43399,Alameda
18960,PA,Pennsylvania,11898,Bucks
94929,CA,California,254,Marin
18977,PA,Pennsylvania,4172,Bucks
95125,CA,California,53155,Santa Clara
19079,PA,Pennsylvania,9223,Delaware
95136,CA,California,47476,Santa Clara
19106,PA,Pennsylvania,12592,Philadelphia
95209,CA,California,44980,San Joaquin
19115,PA,Pennsylvania,35346,Philadelphia
95215,CA,California,24326,San Joaquin
19383,PA,Pennsylvania,3122,Chester
95232,CA,California,161,Calaveras
19390,PA,Pennsylvania,14684,Chester
95303,CA,California,1110,Merced
19428,PA,Pennsylvania,17222,Montgomery
95459,CA,California,641,Mendocino
19436,PA,Pennsylvania,711,Montgomery
95486,CA,California,51,Sonoma
19511,PA,Pennsylvania,137,Berks
95546,CA,California,3466,Humboldt
19543,PA,Pennsylvania,6141,Berks
95602,CA,California,17557,Placer
19551,PA,Pennsylvania,4844,Berks
95640,CA,California,11598,Amador
19736,DE,Delaware,66,New Castle
95660,CA,California,35461,Sacramento
19901,DE,Delaware,37182,Kent
95693,CA,California,7037,Sacramento
19950,DE,Delaware,7453,Sussex
95721,CA,California,0,El Dorado
20132,VA,Virginia,18053,Loudoun
95815,CA,California,25673,Sacramento
20373,DC,District of Columbia,141,District of Columbia
95932,CA,California,7633,Colusa
20535,DC,District of Columbia,0,District of Columbia
96023,CA,California,1184,Siskiyou
20608,MD,Maryland,860,Prince George's
96069,CA,California,800,Shasta
20634,MD,Maryland,6478,St. Mary's
96103,CA,California,1401,Plumas
20833,MD,Maryland,7369,Montgomery
96116,CA,California,172,Modoc
21045,MD,Maryland,40365,Howard
96124,CA,California,458,Sierra
21061,MD,Maryland,53860,Anne Arundel
96125,CA,California,126,Sierra
21087,MD,Maryland,5394,Baltimore
96136,CA,California,44,Lassen
21111,MD,Maryland,5387,Baltimore
96712,HI,Hawaii,7407,Honolulu
21117,MD,Maryland,59301,Baltimore
96716,HI,Hawaii,2995,Kauai
21152,MD,Maryland,5462,Baltimore
96725,HI,Hawaii,2888,Hawaii
21213,MD,Maryland,31007,Baltimore
96744,HI,Hawaii,51601,Honolulu
21244,MD,Maryland,36394,Baltimore
96755,HI,Hawaii,3018,Hawaii
21286,MD,Maryland,19849,Baltimore
96790,HI,Hawaii,9613,Maui
21529,MD,Maryland,434,Allegany
97011,OR,Oregon,840,Clackamas
21540,MD,Maryland,102,Allegany
97024,OR,Oregon,10344,Multnomah
21651,MD,Maryland,2894,Kent
97146,OR,Oregon,6698,Clatsop
21660,MD,Maryland,4292,Caroline
97214,OR,Oregon,26853,Multnomah
21663,MD,Maryland,3424,Talbot
97522,OR,Oregon,588,Jackson
22312,VA,Virginia,32566,Fairfax
97536,OR,Oregon,1031,Jackson
22406,VA,Virginia,26256,Stafford
98290,WA,Washington,36399,Snohomish
22436,VA,Virginia,736,Essex
98304,WA,Washington,1070,Pierce
22643,VA,Virginia,289,Fauquier
98330,WA,Washington,102,Pierce
22701,VA,Virginia,35495,Culpeper
98374,WA,Washington,41613,Pierce
22716,VA,Virginia,507,Rappahannock
22718,VA,Virginia,528,Culpeper
22830,VA,Virginia,1867,Rockingham
22831,VA,Virginia,1199,Rockingham
22948,VA,Virginia,165,Madison
23025,VA,Virginia,179,Mathews
23032,VA,Virginia,413,Middlesex
23060,VA,Virginia,37554,Henrico
23084,VA,Virginia,1897,Fluvanna
23138,VA,Virginia,625,Mathews
23359,VA,Virginia,666,Accomack
23833,VA,Virginia,2216,Dinwiddie
24073,VA,Virginia,30710,Montgomery
24091,VA,Virginia,7739,Floyd
24101,VA,Virginia,6290,Franklin
24217,VA,Virginia,278,Dickenson
24354,VA,Virginia,13934,Smyth
24555,VA,Virginia,2245,Rockbridge
24602,VA,Virginia,670,Tazewell
24879,WV,West Virginia,602,McDowell
24986,WV,West Virginia,5477,Greenbrier
25035,WV,West Virginia,1105,Kanawha
25044,WV,West Virginia,232,Raleigh
25045,WV,West Virginia,5061,Kanawha
25062,WV,West Virginia,127,Raleigh
25093,WV,West Virginia,310,Boone
25164,WV,West Virginia,935,Clay
25266,WV,West Virginia,713,Roane
25413,WV,West Virginia,8719,Berkeley
25420,WV,West Virginia,4050,Berkeley
25422,WV,West Virginia,1598,Morgan
25511,WV,West Virginia,765,Wayne
25676,WV,West Virginia,1350,Mingo
25846,WV,West Virginia,325,Fayette
25962,WV,West Virginia,3057,Greenbrier
25979,WV,West Virginia,717,Summers
26030,WV,West Virginia,590,Brooke
26175,WV,West Virginia,3621,Tyler
26178,WV,West Virginia,239,Ritchie
26228,WV,West Virginia,15,Upshur
26241,WV,West Virginia,13702,Randolph
26275,WV,West Virginia,548,Barbour
26451,WV,West Virginia,708,Harrison
26520,WV,West Virginia,1065,Preston
26541,WV,West Virginia,2739,Monongalia
26690,WV,West Virginia,560,Fayette
26808,WV,West Virginia,813,Hampshire
27053,NC,North Carolina,3233,Stokes
27127,NC,North Carolina,40511,Forsyth
27332,NC,North Carolina,30743,Lee
27608,NC,North Carolina,11203,Wake
27707,NC,North Carolina,51414,Durham
27819,NC,North Carolina,249,Edgecombe
27828,NC,North Carolina,9834,Pitt
27857,NC,North Carolina,1037,Martin
27888,NC,North Carolina,2261,Greene
27947,NC,North Carolina,1259,Currituck
27981,NC,North Carolina,1732,Dare
28052,NC,North Carolina,35169,Gaston
28072,NC,North Carolina,1527,Rowan
28270,NC,North Carolina,36086,Mecklenburg
28307,NC,North Carolina,17065,Cumberland
28325,NC,North Carolina,605,Duplin
28332,NC,North Carolina,442,Bladen
28348,NC,North Carolina,35721,Cumberland
28582,NC,North Carolina,2507,Onslow
28623,NC,North Carolina,1540,Alleghany
28659,NC,North Carolina,21457,Wilkes
28663,NC,North Carolina,616,Alleghany
28697,NC,North Carolina,13833,Wilkes
28725,NC,North Carolina,26,Jackson
28746,NC,North Carolina,2420,Rutherford
28762,NC,North Carolina,7054,McDowell
28909,NC,North Carolina,993,Clay
29014,SC,South Carolina,1756,Chester
29015,SC,South Carolina,1545,Fairfield
29133,SC,South Carolina,657,Orangeburg
29168,SC,South Carolina,4131,Sumter
29316,SC,South Carolina,26732,Spartanburg
29335,SC,South Carolina,6159,Spartanburg
29384,SC,South Carolina,4497,Laurens
29410,SC,South Carolina,24225,Berkeley
29418,SC,South Carolina,21460,Charleston
29448,SC,South Carolina,2053,Dorchester
29452,SC,South Carolina,392,Colleton
29566,SC,South Carolina,17497,Horry
29570,SC,South Carolina,3538,Marlboro
29582,SC,South Carolina,16656,Horry
29601,SC,South Carolina,12438,Greenville
29638,SC,South Carolina,3349,Abbeville
29639,SC,South Carolina,1702,Abbeville
29665,SC,South Carolina,191,Oconee
29666,SC,South Carolina,6381,Greenwood
29678,SC,South Carolina,23079,Oconee
29690,SC,South Carolina,23318,Greenville
29717,SC,South Carolina,1606,York
30067,GA,Georgia,46536,Cobb
30071,GA,Georgia,25386,Gwinnett
30116,GA,Georgia,25169,Carroll
30206,GA,Georgia,3789,Pike
30223,GA,Georgia,36501,Spalding
30260,GA,Georgia,25368,Clayton
30284,GA,Georgia,103,Spalding
30292,GA,Georgia,5650,Pike
30313,GA,Georgia,11415,Fulton
30438,GA,Georgia,24,Tattnall
30457,GA,Georgia,5816,Treutlen
30501,GA,Georgia,31127,Hall
30624,GA,Georgia,3273,Elbert
30627,GA,Georgia,2418,Oglethorpe
30643,GA,Georgia,15166,Hart
58789,ND,North Dakota,285,McHenry
59050,MT,Montana,1649,Big Horn
59055,MT,Montana,86,Sweet Grass
59065,MT,Montana,169,Park
59257,MT,Montana,50,Sheridan
59259,MT,Montana,303,Dawson
59336,MT,Montana,188,Custer
59349,MT,Montana,1032,Prairie
59422,MT,Montana,2672,Teton
59480,MT,Montana,637,Cascade
59546,MT,Montana,102,Phillips
59721,MT,Montana,562,Madison
59728,MT,Montana,271,Powell
59824,MT,Montana,1301,Lake
59923,MT,Montana,9230,Lincoln
60016,IL,Illinois,59291,Cook
60033,IL,Illinois,13703,McHenry
60043,IL,Illinois,2460,Cook
60143,IL,Illinois,11222,DuPage
60153,IL,Illinois,23578,Cook
60154,IL,Illinois,16440,Cook
60177,IL,Illinois,23310,Kane
60416,IL,Illinois,9083,Grundy
60423,IL,Illinois,31418,Will
60428,IL,Illinois,12180,Cook
60438,IL,Illinois,28633,Cook
60472,IL,Illinois,4904,Cook
60526,IL,Illinois,13451,Cook
60557,IL,Illinois,280,LaSalle
60561,IL,Illinois,22955,DuPage
60601,IL,Illinois,15083,Cook
60630,IL,Illinois,56433,Cook
60640,IL,Illinois,69363,Cook
60922,IL,Illinois,2576,Kankakee
60950,IL,Illinois,11592,Kankakee
61032,IL,Illinois,29702,Stephenson
61275,IL,Illinois,4710,Rock Island
61345,IL,Illinois,720,Bureau
61416,IL,Illinois,256,McDonough
61448,IL,Illinois,3814,Knox
61731,IL,Illinois,183,McLean
61759,IL,Illinois,1588,Tazewell
61761,IL,Illinois,55152,McLean
61858,IL,Illinois,2980,Vermilion
61936,IL,Illinois,297,Piatt
62010,IL,Illinois,11409,Madison
62018,IL,Illinois,3017,Madison
62077,IL,Illinois,288,Montgomery
62215,IL,Illinois,2103,Clinton
62225,IL,Illinois,5209,St. Clair
62326,IL,Illinois,2510,McDonough
62353,IL,Illinois,5224,Brown
62376,IL,Illinois,1110,Adams
62414,IL,Illinois,1888,Fayette
62426,IL,Illinois,891,Effingham
62445,IL,Illinois,1278,Cumberland
62512,IL,Illinois,456,Logan
